Store_Dept_Date,Weekly_Sales
1_58_2013-01-11,-6.945799999999996
1_59_2013-01-11,-6.945799999999996
1_60_2013-01-11,-6.945799999999996
1_67_2013-01-11,-6.945799999999996
1_71_2013-01-11,-6.945799999999996
1_72_2013-01-11,-6.945799999999996
1_74_2013-01-11,-6.945799999999996
1_79_2013-01-11,-6.945799999999996
1_80_2013-01-11,-6.945799999999996
1_81_2013-01-11,-6.945799999999996
1_82_2013-01-11,-6.945799999999996
1_83_2013-01-11,-6.945799999999996
1_85_2013-01-11,-6.945799999999996
1_87_2013-01-11,-6.945799999999996
1_90_2013-01-11,-6.945799999999996
1_91_2013-01-11,-6.945799999999996
1_92_2013-01-11,-6.945799999999996
1_93_2013-01-11,-6.945799999999996
1_94_2013-01-11,-6.945799999999996
1_95_2013-01-11,-6.945799999999996
1_96_2013-01-11,-6.945799999999996
1_97_2013-01-11,-6.945799999999996
1_98_2013-01-11,-6.945799999999996
1_1_2013-01-18,2890.0300000000007
1_2_2013-01-18,2903.6924000000004
1_3_2013-01-18,2903.6924000000004
1_4_2013-01-18,2911.526600000001
1_5_2013-01-18,2928.3290000000006
1_6_2013-01-18,2915.2644
1_7_2013-01-18,2905.044000000001
1_8_2013-01-18,2876.6002000000003
1_9_2013-01-18,2882.3862000000004
1_10_2013-01-18,2868.1366000000003
1_11_2013-01-18,2870.8648000000003
1_12_2013-01-18,2870.8648000000003
1_13_2013-01-18,2893.9282000000003
1_14_2013-01-18,2893.9282000000003
1_16_2013-01-18,2890.074
1_17_2013-01-18,2895.8804
1_18_2013-01-18,2940.764
1_19_2013-01-18,2961.6322000000005
1_20_2013-01-18,2948.8958000000002
1_21_2013-01-18,2945.7808
1_22_2013-01-18,2919.8362000000006
1_23_2013-01-18,2845.0580000000004
1_24_2013-01-18,2790.1562000000004
1_25_2013-01-18,2787.7360000000003
1_26_2013-01-18,2765.7262000000005
1_27_2013-01-18,2647.5196
1_28_2013-01-18,2633.7888000000007
1_29_2013-01-18,2626.3176000000003
1_30_2013-01-18,2620.2690000000002
1_31_2013-01-18,2621.3022
1_32_2013-01-18,2621.3022
1_33_2013-01-18,2621.3022
1_34_2013-01-18,2621.3022
1_35_2013-01-18,2621.3022
1_36_2013-01-18,2621.3022
1_37_2013-01-18,2621.3022
1_38_2013-01-18,2621.3022
1_40_2013-01-18,2621.3022
1_41_2013-01-18,2621.3022
1_42_2013-01-18,2621.3022
1_44_2013-01-18,2621.3022
1_45_2013-01-18,2621.3022
1_46_2013-01-18,2621.3022
1_48_2013-01-18,2621.3022
1_49_2013-01-18,2621.3022
1_52_2013-01-18,2621.3022
1_54_2013-01-18,2621.3022
1_55_2013-01-18,2621.3022
1_56_2013-01-18,2621.3022
1_58_2013-01-18,2621.3022
1_59_2013-01-18,2621.3022
1_60_2013-01-18,2621.3022
1_67_2013-01-18,2621.3022
1_71_2013-01-18,2621.3022
1_72_2013-01-18,2621.3022
1_74_2013-01-18,2621.3022
1_79_2013-01-18,2621.3022
1_80_2013-01-18,2621.3022
1_81_2013-01-18,2621.3022
1_82_2013-01-18,2621.3022
1_83_2013-01-18,2621.3022
1_85_2013-01-18,2621.3022
1_87_2013-01-18,2621.3022
1_90_2013-01-18,2621.3022
1_91_2013-01-18,2621.3022
1_92_2013-01-18,2621.3022
1_93_2013-01-18,2621.3022
1_94_2013-01-18,2621.3022
1_95_2013-01-18,2621.3022
1_96_2013-01-18,2621.3022
1_97_2013-01-18,2621.3022
1_98_2013-01-18,2621.3022
1_1_2013-01-25,62.04160000000004
1_2_2013-01-25,62.04160000000004
1_3_2013-01-25,62.04160000000004
1_4_2013-01-25,62.04160000000004
1_5_2013-01-25,63.57840000000003
1_6_2013-01-25,64.25680000000003
1_7_2013-01-25,67.45920000000002
1_8_2013-01-25,69.03600000000003
1_9_2013-01-25,68.52080000000004
1_10_2013-01-25,70.77360000000003
1_11_2013-01-25,68.88720000000004
1_12_2013-01-25,70.99560000000002
1_13_2013-01-25,70.99560000000002
1_14_2013-01-25,68.29880000000003
1_16_2013-01-25,68.36040000000003
1_17_2013-01-25,69.80200000000002
1_18_2013-01-25,68.94520000000003
1_19_2013-01-25,70.62680000000003
1_20_2013-01-25,67.90840000000003
1_21_2013-01-25,64.25320000000004
1_22_2013-01-25,63.671600000000026
1_23_2013-01-25,67.42320000000002
1_24_2013-01-25,67.42320000000002
1_25_2013-01-25,67.34080000000003
1_26_2013-01-25,69.39920000000002
1_27_2013-01-25,69.39920000000002
1_28_2013-01-25,69.67680000000003
1_29_2013-01-25,70.87040000000003
1_30_2013-01-25,70.87040000000003
1_31_2013-01-25,70.87040000000003
1_32_2013-01-25,70.87040000000003
1_33_2013-01-25,70.87040000000003
1_34_2013-01-25,70.87040000000003
1_35_2013-01-25,70.87040000000003
1_36_2013-01-25,70.87040000000003
1_37_2013-01-25,70.87040000000003
1_38_2013-01-25,70.87040000000003
1_40_2013-01-25,70.87040000000003
1_41_2013-01-25,70.87040000000003
1_42_2013-01-25,70.87040000000003
1_44_2013-01-25,70.87040000000003
1_46_2013-01-25,70.87040000000003
1_48_2013-01-25,70.87040000000003
1_49_2013-01-25,70.87040000000003
1_52_2013-01-25,70.87040000000003
1_54_2013-01-25,70.87040000000003
1_55_2013-01-25,70.87040000000003
1_56_2013-01-25,70.87040000000003
1_58_2013-01-25,70.87040000000003
1_59_2013-01-25,70.87040000000003
1_60_2013-01-25,70.87040000000003
1_67_2013-01-25,70.87040000000003
1_71_2013-01-25,70.87040000000003
1_72_2013-01-25,70.87040000000003
1_74_2013-01-25,70.87040000000003
1_79_2013-01-25,70.87040000000003
1_80_2013-01-25,70.87040000000003
1_81_2013-01-25,70.87040000000003
1_82_2013-01-25,70.87040000000003
1_83_2013-01-25,70.87040000000003
1_85_2013-01-25,70.87040000000003
1_87_2013-01-25,70.87040000000003
1_90_2013-01-25,70.87040000000003
1_91_2013-01-25,70.87040000000003
1_92_2013-01-25,70.87040000000003
1_93_2013-01-25,70.87040000000003
1_94_2013-01-25,70.87040000000003
1_95_2013-01-25,70.87040000000003
1_96_2013-01-25,70.87040000000003
1_97_2013-01-25,70.87040000000003
1_98_2013-01-25,70.87040000000003
1_99_2013-01-25,70.87040000000003
1_1_2013-02-01,335.9563999999999
1_2_2013-02-01,335.9563999999999
1_3_2013-02-01,335.9563999999999
1_4_2013-02-01,335.9563999999999
1_5_2013-02-01,335.9563999999999
1_6_2013-02-01,335.9563999999999
1_7_2013-02-01,335.5913999999999
1_8_2013-02-01,335.5913999999999
1_9_2013-02-01,357.5104
1_10_2013-02-01,361.8304
1_11_2013-02-01,363.19699999999995
1_12_2013-02-01,363.19699999999995
1_13_2013-02-01,363.19699999999995
1_14_2013-02-01,370.7743999999999
1_16_2013-02-01,370.7743999999999
1_17_2013-02-01,380.66119999999995
1_18_2013-02-01,401.44379999999995
1_19_2013-02-01,401.44379999999995
1_20_2013-02-01,401.44379999999995
1_21_2013-02-01,404.88059999999996
1_22_2013-02-01,404.88059999999996
1_23_2013-02-01,404.88059999999996
1_24_2013-02-01,398.902
1_25_2013-02-01,476.4336
1_26_2013-02-01,476.4336
1_27_2013-02-01,476.4336
1_28_2013-02-01,476.0328
1_29_2013-02-01,476.0328
1_30_2013-02-01,476.0328
1_31_2013-02-01,476.0328
1_32_2013-02-01,476.0328
1_33_2013-02-01,476.0328
1_34_2013-02-01,476.0328
1_35_2013-02-01,476.0328
1_36_2013-02-01,476.0328
1_37_2013-02-01,476.0328
1_38_2013-02-01,476.0328
1_40_2013-02-01,476.0328
1_41_2013-02-01,476.0328
1_42_2013-02-01,476.0328
1_44_2013-02-01,476.0328
1_45_2013-02-01,476.0328
1_46_2013-02-01,476.0328
1_48_2013-02-01,476.0328
1_49_2013-02-01,476.0328
1_52_2013-02-01,476.0328
1_54_2013-02-01,476.0328
1_55_2013-02-01,476.0328
1_56_2013-02-01,476.0328
1_58_2013-02-01,476.0328
1_59_2013-02-01,476.0328
1_60_2013-02-01,476.0328
1_67_2013-02-01,476.0328
1_71_2013-02-01,476.0328
1_72_2013-02-01,476.0328
1_74_2013-02-01,476.0328
1_79_2013-02-01,476.0328
1_80_2013-02-01,476.0328
1_81_2013-02-01,476.0328
1_82_2013-02-01,476.0328
1_83_2013-02-01,476.0328
1_85_2013-02-01,476.0328
1_87_2013-02-01,476.0328
1_90_2013-02-01,476.0328
1_91_2013-02-01,476.0328
1_92_2013-02-01,476.0328
1_93_2013-02-01,476.0328
1_94_2013-02-01,476.0328
1_95_2013-02-01,476.0328
1_96_2013-02-01,476.0328
1_97_2013-02-01,476.0328
1_98_2013-02-01,476.0328
1_99_2013-02-01,476.0328
1_1_2013-02-08,340.0798
1_2_2013-02-08,340.0798
1_3_2013-02-08,340.0798
1_4_2013-02-08,340.0798
1_5_2013-02-08,340.0798
1_6_2013-02-08,332.2895999999999
1_7_2013-02-08,338.5163999999999
1_8_2013-02-08,338.5163999999999
1_9_2013-02-08,338.5163999999999
1_10_2013-02-08,343.1809999999999
1_11_2013-02-08,344.3409999999999
1_12_2013-02-08,344.3409999999999
1_13_2013-02-08,347.00399999999985
1_14_2013-02-08,360.67519999999996
1_16_2013-02-08,360.67519999999996
1_17_2013-02-08,370.56199999999995
1_18_2013-02-08,388.17619999999994
1_19_2013-02-08,388.17619999999994
1_20_2013-02-08,388.17619999999994
1_21_2013-02-08,394.4069999999999
1_22_2013-02-08,394.4069999999999
1_23_2013-02-08,394.4069999999999
1_24_2013-02-08,401.4451999999999
1_25_2013-02-08,486.6435999999997
1_26_2013-02-08,486.6435999999997
1_27_2013-02-08,486.6435999999997
1_28_2013-02-08,486.24279999999976
1_29_2013-02-08,486.24279999999976
1_30_2013-02-08,486.24279999999976
1_31_2013-02-08,486.24279999999976
1_32_2013-02-08,486.24279999999976
1_33_2013-02-08,486.24279999999976
1_34_2013-02-08,486.24279999999976
1_35_2013-02-08,486.24279999999976
1_36_2013-02-08,486.24279999999976
1_37_2013-02-08,486.24279999999976
1_38_2013-02-08,486.24279999999976
1_40_2013-02-08,486.24279999999976
1_41_2013-02-08,486.24279999999976
1_42_2013-02-08,486.24279999999976
1_44_2013-02-08,486.24279999999976
1_45_2013-02-08,486.24279999999976
1_46_2013-02-08,486.24279999999976
1_48_2013-02-08,486.24279999999976
1_49_2013-02-08,486.24279999999976
1_52_2013-02-08,486.24279999999976
1_55_2013-02-08,486.24279999999976
1_56_2013-02-08,486.24279999999976
1_58_2013-02-08,486.24279999999976
1_59_2013-02-08,486.24279999999976
1_60_2013-02-08,486.24279999999976
1_67_2013-02-08,486.24279999999976
1_71_2013-02-08,486.24279999999976
1_72_2013-02-08,486.24279999999976
1_74_2013-02-08,486.24279999999976
1_79_2013-02-08,486.24279999999976
1_80_2013-02-08,486.24279999999976
1_81_2013-02-08,486.24279999999976
1_82_2013-02-08,486.24279999999976
1_83_2013-02-08,486.24279999999976
1_85_2013-02-08,486.24279999999976
1_87_2013-02-08,486.24279999999976
1_90_2013-02-08,486.24279999999976
1_91_2013-02-08,486.24279999999976
1_92_2013-02-08,486.24279999999976
1_93_2013-02-08,486.24279999999976
1_94_2013-02-08,486.24279999999976
1_95_2013-02-08,486.24279999999976
1_96_2013-02-08,486.24279999999976
1_97_2013-02-08,486.24279999999976
1_98_2013-02-08,486.24279999999976
1_99_2013-02-08,486.24279999999976
1_1_2013-02-15,-4.6512
1_2_2013-02-15,-4.6512
1_3_2013-02-15,-4.6512
1_4_2013-02-15,-4.6512
1_5_2013-02-15,-6.464599999999998
1_6_2013-02-15,-6.3458
1_7_2013-02-15,-6.3458
1_8_2013-02-15,-4.0572
1_9_2013-02-15,-4.0572
1_10_2013-02-15,-3.8789999999999982
1_11_2013-02-15,-3.8789999999999982
1_12_2013-02-15,-3.8789999999999982
1_13_2013-02-15,-3.7007999999999983
1_14_2013-02-15,-3.7007999999999983
1_16_2013-02-15,-3.7007999999999983
1_17_2013-02-15,-3.7007999999999983
1_18_2013-02-15,-4.060799999999998
1_19_2013-02-15,-4.060799999999998
1_20_2013-02-15,-4.060799999999998
1_21_2013-02-15,-4.060799999999998
1_22_2013-02-15,-4.060799999999998
1_23_2013-02-15,-4.060799999999998
1_24_2013-02-15,-4.060799999999998
1_25_2013-02-15,-4.060799999999998
1_26_2013-02-15,-4.060799999999998
1_27_2013-02-15,-4.238999999999998
1_28_2013-02-15,-8.029599999999999
1_29_2013-02-15,-8.029599999999999
1_30_2013-02-15,-8.029599999999999
1_31_2013-02-15,-8.029599999999999
1_32_2013-02-15,-8.029599999999999
1_33_2013-02-15,-8.029599999999999
1_34_2013-02-15,-8.029599999999999
1_35_2013-02-15,-8.029599999999999
1_36_2013-02-15,-8.029599999999999
1_37_2013-02-15,-8.029599999999999
1_38_2013-02-15,-8.029599999999999
1_40_2013-02-15,-8.029599999999999
1_41_2013-02-15,-8.029599999999999
1_42_2013-02-15,-8.029599999999999
1_44_2013-02-15,-8.029599999999999
1_45_2013-02-15,-8.029599999999999
1_46_2013-02-15,-8.029599999999999
1_48_2013-02-15,-8.029599999999999
1_49_2013-02-15,-8.029599999999999
1_52_2013-02-15,-8.029599999999999
1_54_2013-02-15,-8.029599999999999
1_55_2013-02-15,-8.029599999999999
1_56_2013-02-15,-8.029599999999999
1_58_2013-02-15,-8.029599999999999
1_59_2013-02-15,-8.029599999999999
1_60_2013-02-15,-8.029599999999999
1_67_2013-02-15,-8.029599999999999
1_71_2013-02-15,-8.029599999999999
1_72_2013-02-15,-8.029599999999999
1_74_2013-02-15,-8.029599999999999
1_79_2013-02-15,-8.029599999999999
1_80_2013-02-15,-8.029599999999999
1_81_2013-02-15,-8.029599999999999
1_82_2013-02-15,-8.029599999999999
1_83_2013-02-15,-8.029599999999999
1_85_2013-02-15,-8.029599999999999
1_87_2013-02-15,-8.029599999999999
1_90_2013-02-15,-8.029599999999999
1_91_2013-02-15,-8.029599999999999
1_92_2013-02-15,-8.029599999999999
1_93_2013-02-15,-8.029599999999999
1_94_2013-02-15,-8.029599999999999
1_95_2013-02-15,-8.029599999999999
1_96_2013-02-15,-8.029599999999999
1_97_2013-02-15,-8.029599999999999
1_98_2013-02-15,-8.029599999999999
1_99_2013-02-15,-8.029599999999999
1_1_2013-02-22,-1.903199999999999
1_2_2013-02-22,-1.903199999999999
1_3_2013-02-22,-1.903199999999999
1_4_2013-02-22,-1.903199999999999
1_5_2013-02-22,-2.3053999999999975
1_6_2013-02-22,-2.3053999999999975
1_7_2013-02-22,-2.3053999999999975
1_8_2013-02-22,-1.7261999999999975
1_9_2013-02-22,-1.5893999999999975
1_10_2013-02-22,-1.5221999999999982
1_11_2013-02-22,-1.7921999999999982
1_12_2013-02-22,-1.7921999999999982
1_13_2013-02-22,-1.7669999999999986
1_14_2013-02-22,-1.7669999999999986
1_16_2013-02-22,-1.7669999999999986
1_17_2013-02-22,-1.728999999999999
1_18_2013-02-22,-3.047399999999998
1_19_2013-02-22,-3.1841999999999984
1_20_2013-02-22,-3.1841999999999984
1_21_2013-02-22,-3.8306
1_22_2013-02-22,-4.027
1_23_2013-02-22,-4.2006
1_24_2013-02-22,-4.2006
1_25_2013-02-22,-4.430199999999998
1_26_2013-02-22,-4.430199999999998
1_27_2013-02-22,-4.430199999999998
1_28_2013-02-22,-4.463799999999997
1_29_2013-02-22,-4.515799999999998
1_30_2013-02-22,-4.515799999999998
1_31_2013-02-22,-4.515799999999998
1_32_2013-02-22,-4.515799999999998
1_33_2013-02-22,-4.515799999999998
1_34_2013-02-22,-4.515799999999998
1_35_2013-02-22,-4.515799999999998
1_36_2013-02-22,-4.515799999999998
1_37_2013-02-22,-4.515799999999998
1_38_2013-02-22,-4.515799999999998
1_40_2013-02-22,-4.515799999999998
1_41_2013-02-22,-4.515799999999998
1_42_2013-02-22,-4.515799999999998
1_44_2013-02-22,-4.515799999999998
1_45_2013-02-22,-4.515799999999998
1_46_2013-02-22,-4.515799999999998
1_48_2013-02-22,-4.515799999999998
1_49_2013-02-22,-4.515799999999998
1_52_2013-02-22,-4.515799999999998
1_54_2013-02-22,-4.515799999999998
1_55_2013-02-22,-4.515799999999998
1_56_2013-02-22,-4.515799999999998
1_58_2013-02-22,-4.515799999999998
1_59_2013-02-22,-4.515799999999998
1_60_2013-02-22,-4.515799999999998
1_67_2013-02-22,-4.515799999999998
1_71_2013-02-22,-4.515799999999998
1_72_2013-02-22,-4.515799999999998
1_74_2013-02-22,-4.515799999999998
1_79_2013-02-22,-4.515799999999998
1_80_2013-02-22,-4.515799999999998
1_81_2013-02-22,-4.515799999999998
1_82_2013-02-22,-4.515799999999998
1_83_2013-02-22,-4.515799999999998
1_85_2013-02-22,-4.515799999999998
1_87_2013-02-22,-4.515799999999998
1_90_2013-02-22,-4.515799999999998
1_91_2013-02-22,-4.515799999999998
1_92_2013-02-22,-4.515799999999998
1_93_2013-02-22,-4.515799999999998
1_94_2013-02-22,-4.515799999999998
1_95_2013-02-22,-4.515799999999998
1_96_2013-02-22,-4.515799999999998
1_97_2013-02-22,-4.515799999999998
1_98_2013-02-22,-4.515799999999998
1_1_2013-03-01,37.714400000000005
1_2_2013-03-01,37.318000000000005
1_3_2013-03-01,37.318000000000005
1_4_2013-03-01,37.318000000000005
1_5_2013-03-01,37.061600000000006
1_6_2013-03-01,37.61500000000001
1_7_2013-03-01,39.40060000000001
1_8_2013-03-01,42.4086
1_9_2013-03-01,43.56080000000001
1_10_2013-03-01,44.33
1_11_2013-03-01,44.33
1_12_2013-03-01,44.80519999999999
1_13_2013-03-01,44.80519999999999
1_14_2013-03-01,44.80519999999999
1_16_2013-03-01,44.74819999999999
1_17_2013-03-01,44.75479999999999
1_18_2013-03-01,44.75479999999999
1_19_2013-03-01,44.635999999999996
1_20_2013-03-01,45.30879999999999
1_21_2013-03-01,45.30879999999999
1_22_2013-03-01,46.57799999999998
1_23_2013-03-01,46.57799999999998
1_24_2013-03-01,46.57799999999998
1_25_2013-03-01,46.06879999999999
1_26_2013-03-01,47.24579999999998
1_27_2013-03-01,49.120999999999974
1_28_2013-03-01,49.120999999999974
1_29_2013-03-01,49.120999999999974
1_30_2013-03-01,49.120999999999974
1_31_2013-03-01,49.120999999999974
1_32_2013-03-01,49.120999999999974
1_33_2013-03-01,49.120999999999974
1_34_2013-03-01,49.120999999999974
1_35_2013-03-01,49.120999999999974
1_36_2013-03-01,49.120999999999974
1_37_2013-03-01,49.120999999999974
1_38_2013-03-01,49.120999999999974
1_40_2013-03-01,49.120999999999974
1_41_2013-03-01,49.120999999999974
1_42_2013-03-01,49.120999999999974
1_44_2013-03-01,49.120999999999974
1_46_2013-03-01,49.120999999999974
1_47_2013-03-01,49.120999999999974
1_48_2013-03-01,49.120999999999974
1_49_2013-03-01,49.120999999999974
1_52_2013-03-01,49.120999999999974
1_54_2013-03-01,49.120999999999974
1_55_2013-03-01,49.120999999999974
1_56_2013-03-01,49.120999999999974
1_58_2013-03-01,49.120999999999974
1_59_2013-03-01,49.120999999999974
1_60_2013-03-01,49.120999999999974
1_67_2013-03-01,49.120999999999974
1_71_2013-03-01,49.120999999999974
1_72_2013-03-01,49.120999999999974
1_74_2013-03-01,49.120999999999974
1_79_2013-03-01,49.120999999999974
1_80_2013-03-01,49.120999999999974
1_81_2013-03-01,49.120999999999974
1_82_2013-03-01,49.120999999999974
1_83_2013-03-01,49.120999999999974
1_85_2013-03-01,49.120999999999974
1_87_2013-03-01,49.120999999999974
1_90_2013-03-01,49.120999999999974
1_91_2013-03-01,49.120999999999974
1_92_2013-03-01,49.120999999999974
1_93_2013-03-01,49.120999999999974
1_94_2013-03-01,49.120999999999974
1_95_2013-03-01,49.120999999999974
1_96_2013-03-01,49.120999999999974
1_97_2013-03-01,49.120999999999974
1_98_2013-03-01,49.120999999999974
1_1_2013-03-08,-1.903199999999999
1_2_2013-03-08,-1.903199999999999
1_3_2013-03-08,-1.903199999999999
1_4_2013-03-08,-1.903199999999999
1_5_2013-03-08,-2.3053999999999975
1_6_2013-03-08,-2.3053999999999975
1_7_2013-03-08,-2.3053999999999975
1_8_2013-03-08,-1.7261999999999975
1_9_2013-03-08,-1.5893999999999975
1_10_2013-03-08,-1.5221999999999982
1_11_2013-03-08,-1.7921999999999982
1_12_2013-03-08,-1.7921999999999982
1_13_2013-03-08,-1.7669999999999986
1_14_2013-03-08,-1.7669999999999986
1_16_2013-03-08,-1.7669999999999986
1_17_2013-03-08,-1.728999999999999
1_18_2013-03-08,-3.047399999999998
1_19_2013-03-08,-3.1841999999999984
1_20_2013-03-08,-3.1841999999999984
1_21_2013-03-08,-3.8306
1_22_2013-03-08,-4.027
1_23_2013-03-08,-4.2006
1_24_2013-03-08,-4.2006
1_25_2013-03-08,-4.430199999999998
1_26_2013-03-08,-4.430199999999998
1_27_2013-03-08,-4.430199999999998
1_28_2013-03-08,-4.277999999999997
1_29_2013-03-08,-4.329999999999997
1_30_2013-03-08,-4.329999999999997
1_31_2013-03-08,-4.329999999999997
1_32_2013-03-08,-4.329999999999997
1_33_2013-03-08,-4.329999999999997
1_34_2013-03-08,-4.329999999999997
1_35_2013-03-08,-4.329999999999997
1_36_2013-03-08,-4.329999999999997
1_37_2013-03-08,-4.329999999999997
1_38_2013-03-08,-4.329999999999997
1_40_2013-03-08,-4.329999999999997
1_41_2013-03-08,-4.329999999999997
1_42_2013-03-08,-4.329999999999997
1_44_2013-03-08,-4.329999999999997
1_46_2013-03-08,-4.329999999999997
1_48_2013-03-08,-4.329999999999997
1_49_2013-03-08,-4.329999999999997
1_52_2013-03-08,-4.329999999999997
1_55_2013-03-08,-4.329999999999997
1_56_2013-03-08,-4.329999999999997
1_58_2013-03-08,-4.329999999999997
1_59_2013-03-08,-4.329999999999997
1_60_2013-03-08,-4.329999999999997
1_67_2013-03-08,-4.329999999999997
1_71_2013-03-08,-4.329999999999997
1_72_2013-03-08,-4.329999999999997
1_74_2013-03-08,-4.329999999999997
1_79_2013-03-08,-4.329999999999997
1_80_2013-03-08,-4.329999999999997
1_81_2013-03-08,-4.329999999999997
1_82_2013-03-08,-4.329999999999997
1_83_2013-03-08,-4.329999999999997
1_85_2013-03-08,-4.329999999999997
1_87_2013-03-08,-4.329999999999997
1_90_2013-03-08,-4.329999999999997
1_91_2013-03-08,-4.329999999999997
1_92_2013-03-08,-4.329999999999997
1_93_2013-03-08,-4.329999999999997
1_94_2013-03-08,-4.329999999999997
1_95_2013-03-08,-4.329999999999997
1_96_2013-03-08,-4.329999999999997
1_97_2013-03-08,-4.329999999999997
1_98_2013-03-08,-4.329999999999997
1_1_2013-03-15,6785.543999999999
1_2_2013-03-15,6785.543999999999
1_3_2013-03-15,6785.543999999999
1_4_2013-03-15,6764.241399999999
1_5_2013-03-15,6764.241399999999
1_6_2013-03-15,6764.241399999999
1_7_2013-03-15,6764.241399999999
1_8_2013-03-15,6764.241399999999
1_9_2013-03-15,6764.241399999999
1_10_2013-03-15,6771.531399999999
1_11_2013-03-15,6743.113999999999
1_12_2013-03-15,6751.125999999998
1_13_2013-03-15,6745.8935999999985
1_14_2013-03-15,6745.8935999999985
1_16_2013-03-15,6743.763999999999
1_17_2013-03-15,6780.843999999999
1_18_2013-03-15,6780.843999999999
1_19_2013-03-15,6716.7368
1_20_2013-03-15,6716.7368
1_21_2013-03-15,6695.991599999999
1_22_2013-03-15,6677.079199999999
1_23_2013-03-15,6675.485199999999
1_24_2013-03-15,6689.737199999999
1_25_2013-03-15,6571.354399999999
1_26_2013-03-15,6571.354399999999
1_27_2013-03-15,6571.354399999999
1_28_2013-03-15,6573.245199999999
1_29_2013-03-15,6573.245199999999
1_30_2013-03-15,6573.245199999999
1_31_2013-03-15,6573.245199999999
1_32_2013-03-15,6573.245199999999
1_33_2013-03-15,6573.245199999999
1_34_2013-03-15,6573.245199999999
1_35_2013-03-15,6573.245199999999
1_36_2013-03-15,6573.245199999999
1_37_2013-03-15,6573.245199999999
1_38_2013-03-15,6573.245199999999
1_40_2013-03-15,6573.245199999999
1_41_2013-03-15,6573.245199999999
1_42_2013-03-15,6573.245199999999
1_44_2013-03-15,6573.245199999999
1_46_2013-03-15,6573.245199999999
1_48_2013-03-15,6573.245199999999
